2020-02-05 13:48:50 status installed libjavascriptcoregtk-4.0-18:amd64 2.26.3-0ubuntu0.18.04.1
2020-02-05 13:48:51 configure linux-modules-extra-5.3.0-28-generic:amd64 5.3.0-28.30~18.04.1 <none>
2020-02-05 13:48:51 status unpacked linux-modules-extra-5.3.0-28-generic:amd64 5.3.0-28.30~18.04.1
2020-02-05 13:48:51 status half-configured linux-modules-extra-5.3.0-28-generic:amd64 5.3.0-28.30~18.04.1
2020-02-05 13:48:52 status installed linux-modules-extra-5.3.0-28-generic:amd64 5.3.0-28.30~18.04.1
2020-02-05 13:48:53 configure libsasl2-modules:amd64 2.1.27~101-g0780600+dfsg-3ubuntu2.1 <none>
2020-02-05 13:48:53 status unpacked libsasl2-modules:amd64 2.1.27~101-g0780600+dfsg-3ubuntu2.1
2020-02-05 13:48:55 status unpacked libsasl2-modules:amd64 2.1.27~101-g0780600+dfsg-3ubuntu2.1
2020-02-05 13:48:56 status half-configured libsasl2-modules:amd64 2.1.27~101-g0780600+dfsg-3ubuntu2.1
2020-02-05 13:48:56 status installed libsasl2-modules:amd64 2.1.27~101-g0780600+dfsg-3ubuntu2.1
2020-02-05 13:48:57 configure linux-headers-generic-hwe-18.04:amd64 5.3.0.28.96 <none>
2020-02-05 13:48:57 status unpacked linux-headers-generic-hwe-18.04:amd64 5.3.0.28.96
2020-02-05 13:48:57 status half-configured linux-headers-generic-hwe-18.04:amd64 5.3.0.28.96
2020-02-05 13:48:57 status installed linux-headers-generic-hwe-18.04:amd64 5.3.0.28.96
2020-02-05 13:48:57 configure libwebkit2gtk-4.0-37:amd64 2.26.3-0ubuntu0.18.04.1 <none>
2020-02-05 13:48:57 status unpacked libwebkit2gtk-4.0-37:amd64 2.26.3-0ubuntu0.18.04.1
2020-02-05 13:48:57 status half-configured libwebkit2gtk-4.0-37:amd64 2.26.3-0ubuntu0.18.04.1
2020-02-05 13:48:57 status installed libwebkit2gtk-4.0-37:amd64 2.26.3-0ubuntu0.18.04.1
2020-02-05 13:48:57 configure gir1.2-javascriptcoregtk-4.0:amd64 2.26.3-0ubuntu0.18.04.1 <none>
2020-02-05 13:48:57 status unpacked gir1.2-javascriptcoregtk-4.0:amd64 2.26.3-0ubuntu0.18.04.1
2020-02-05 13:48:57 status half-configured gir1.2-javascriptcoregtk-4.0:amd64 2.26.3-0ubuntu0.18.04.1
2020-02-05 13:48:57 status installed gir1.2-javascriptcoregtk-4.0:amd64 2.26.3-0ubuntu0.18.04.1
2020-02-05 13:48:57 configure linux-image-generic-hwe-18.04:amd64 5.3.0.28.96 <none>
2020-02-05 13:48:57 status unpacked linux-image-generic-hwe-18.04:amd64 5.3.0.28.96
2020-02-05 13:48:58 status half-configured linux-image-generic-hwe-18.04:amd64 5.3.0.28.96
2020-02-05 13:48:58 status installed linux-image-generic-hwe-18.04:amd64 5.3.0.28.96
2020-02-05 13:48:58 configure gir1.2-webkit2-4.0:amd64 2.26.3-0ubuntu0.18.04.1 <none>
2020-02-05 13:48:58 status unpacked gir1.2-webkit2-4.0:amd64 2.26.3-0ubuntu0.18.04.1
2020-02-05 13:48:58 status half-configured gir1.2-webkit2-4.0:amd64 2.26.3-0ubuntu0.18.04.1
2020-02-05 13:48:58 status installed gir1.2-webkit2-4.0:amd64 2.26.3-0ubuntu0.18.04.1
2020-02-05 13:48:58 configure linux-generic-hwe-18.04:amd64 5.3.0.28.96 <none>
2020-02-05 13:48:58 status unpacked linux-generic-hwe-18.04:amd64 5.3.0.28.96
2020-02-05 13:48:58 status half-configured linux-generic-hwe-18.04:amd64 5.3.0.28.96
2020-02-05 13:48:59 status installed linux-generic-hwe-18.04:amd64 5.3.0.28.96
2020-02-05 13:48:59 trigproc man-db:amd64 2.8.3-2ubuntu0.1 <none>
2020-02-05 13:48:59 status half-configured man-db:amd64 2.8.3-2ubuntu0.1
2020-02-05 13:49:01 status installed man-db:amd64 2.8.3-2ubuntu0.1
2020-02-05 13:49:01 trigproc libc-bin:amd64 2.27-3ubuntu1 <none>
2020-02-05 13:49:01 status half-configured libc-bin:amd64 2.27-3ubuntu1
2020-02-05 13:49:02 status installed libc-bin:amd64 2.27-3ubuntu1
2020-02-05 13:49:02 trigproc linux-image-5.3.0-28-generic:amd64 5.3.0-28.30~18.04.1 <none>
2020-02-05 13:49:02 status half-configured linux-image-5.3.0-28-generic:amd64 5.3.0-28.30~18.04.1
2020-02-05 13:49:39 status installed linux-image-5.3.0-28-generic:amd64 5.3.0-28.30~18.04.1
